news_id,label,lang,ref_source_url,statement
twitter-1295495622452183042,real,es,https://twitter.com/i/web/status/1295495622452183042,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/s41eQfKER1"
twitter-1295457873900769280,real,es,https://twitter.com/i/web/status/1295457873900769280,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/Ob4gNhDIpH"
twitter-1295405031991021568,real,es,https://twitter.com/i/web/status/1295405031991021568,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/ 
#NadaHumanoMeEsAjeno pic.twitter.com/mDlIjRRxc1"
twitter-1295359733751255040,real,es,https://twitter.com/i/web/status/1295359733751255040,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/qJOWJ3e7Vg"
twitter-1295183374760456192,real,es,https://twitter.com/i/web/status/1295183374760456192,La información oficial sobre #COVID19 en México la puedes consultar en ➡️  http://www.coronavirus.gob.mx  pic.twitter.com/rsOegbUnBq
twitter-1295177315136286721,real,es,https://twitter.com/i/web/status/1295177315136286721,"Para tener información verídica sobre #COVID19 consulta en medios oficiales y fuentes confiables, evita difundir #NoticiasFalsas. Entra en ➡️  http://www.coronavirus.gob.mx  pic.twitter.com/PDswmBVpEE"
twitter-1295170983863578624,real,es,https://twitter.com/i/web/status/1295170983863578624,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/6OSh0fGFLq"
twitter-1295166717522518023,real,es,https://twitter.com/i/web/status/1295166717522518023,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 16 de agosto de 2020

➡️  https://bit.ly/3h2ZHRp  pic.twitter.com/pOjlUXTsRB"
twitter-1295165723187253248,real,es,https://twitter.com/i/web/status/1295165723187253248,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 16 de agosto de 2020

➡️  https://bit.ly/3h2ZHRp  pic.twitter.com/O0TullKPsH"
twitter-1295148080430424064,real,es,https://twitter.com/i/web/status/1295148080430424064,Conferencia de Prensa #COVID19 | 16 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cghuQzF4TlFhWUFXa3JQUWJ8MUJSS2pZRUVwYWF4d7hRtLIbI-LJvRJPxS7N1vDUvlX7jEin0ZnUz0EhXNyJ …
twitter-1295140785571201024,real,es,https://twitter.com/i/web/status/1295140785571201024,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/tudYDcmP91"
twitter-1295133235429556225,real,es,https://twitter.com/i/web/status/1295133235429556225,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/hzyPXxIfDw"
twitter-1295103035627040771,real,es,https://twitter.com/i/web/status/1295103035627040771,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/POTOFt3yYT"
twitter-1295042637724958720,real,es,https://twitter.com/i/web/status/1295042637724958720,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/ 
#NadaHumanoMeEsAjeno pic.twitter.com/2QAy4pd4VA"
twitter-1294982240170946560,real,es,https://twitter.com/i/web/status/1294982240170946560,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/z1GGInLIeT"
twitter-1294817246548721664,real,es,https://twitter.com/i/web/status/1294817246548721664,"Las #PersonasAdultasMayores son más susceptibles de tener complicaciones graves por #COVID19 si tienen enfermedades crónicas, discapacidad, fragilidad y dependencia de cuidado. pic.twitter.com/aVpfyw02ir"
twitter-1294808595524190210,real,es,https://twitter.com/i/web/status/1294808595524190210,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/f2tQgBMst8"
twitter-1294805546252619776,real,es,https://twitter.com/i/web/status/1294805546252619776,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 15 de agosto de 2020

➡️  https://bit.ly/3kM2aBX  pic.twitter.com/58NgsYPpTY"
twitter-1294804051574620160,real,es,https://twitter.com/i/web/status/1294804051574620160,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 15 de agosto de 2020

➡️  https://bit.ly/3kM2aBX  pic.twitter.com/TrqA4gZrJC"
twitter-1294785219279478784,real,es,https://twitter.com/i/web/status/1294785219279478784,Conferencia de Prensa #COVID19 | 15 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cgccUjF4TlFhWUFXa3JQUWJ8MWxEeEx5UndZUnFLbakLVrzp344Hj6hEYIftC3QJLc3kKZo3ETtyRB0fBr0Y …
twitter-1294778396761784320,real,es,https://twitter.com/i/web/status/1294778396761784320,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/a6wZOvA116"
twitter-1294770847421431809,real,es,https://twitter.com/i/web/status/1294770847421431809,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/VjgPkY0Pxd"
twitter-1294740651439865856,real,es,https://twitter.com/i/web/status/1294740651439865856,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/m3YgSWOs1k"
twitter-1294680252191584256,real,es,https://twitter.com/i/web/status/1294680252191584256,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/ 
#NadaHumanoMeEsAjeno pic.twitter.com/dW7JMm5UFq"
twitter-1294619853240905728,real,es,https://twitter.com/i/web/status/1294619853240905728,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/MKwe58nEK3"
twitter-1294459023333392385,real,es,https://twitter.com/i/web/status/1294459023333392385,"Recuerda los signos de alerta por #COVID19: falta de aire, dolor en el pecho, saturación de oxígeno menor a 93%, fiebre persistente. Si presentas alguno, acude al médico o llama al 911. pic.twitter.com/hPvMN61PdK"
twitter-1294456801996484609,real,es,https://twitter.com/i/web/status/1294456801996484609,"Si requieres información específica sobre #COVID19 en México, puedes consultar ➡️  https://datos.gob.mx/busca/dataset/informacion-referente-a-casos-covid-19-en-mexico …. pic.twitter.com/pme6375neN"
twitter-1294454160922992645,real,es,https://twitter.com/i/web/status/1294454160922992645,"El #LavadoDeManos, #EstornudoDeEtiqueta y la #SanaDistancia son #MedidasDePrevención sencillas para evitar contagios por #COVID19. pic.twitter.com/tMGVl9HNsI"
twitter-1294451682005454849,real,es,https://twitter.com/i/web/status/1294451682005454849,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 14 de agosto de 2020

➡️  https://bit.ly/2FrBM03  pic.twitter.com/JOrjUIu53j"
twitter-1294440434488479746,real,es,https://twitter.com/i/web/status/1294440434488479746,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 14 de agosto de 2020

➡️  https://bit.ly/2FrBM03  pic.twitter.com/kaRnjfLf6Q"
twitter-1294438658414542848,real,es,https://twitter.com/i/web/status/1294438658414542848,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/gqXJXIwynk"
twitter-1294422865714933760,real,es,https://twitter.com/i/web/status/1294422865714933760,Conferencia de Prensa #COVID19 | 14 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cgXK2zF4TlFhWUFXa3JQUWJ8MXZPeHdrWWxXUUV4QstTZla-0Y-S98dRJmxZk-Zqug9rPYwt42Isw822gdSL …
twitter-1294408459178385408,real,es,https://twitter.com/i/web/status/1294408459178385408,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/sD6X4jelTu"
twitter-1294370711562313729,real,es,https://twitter.com/i/web/status/1294370711562313729,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/ftJ0U2d0Rq"
twitter-1294317868146884614,real,es,https://twitter.com/i/web/status/1294317868146884614,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/ 
#NadaHumanoMeEsAjeno pic.twitter.com/pvTiKbHbFh"
twitter-1294272566601773056,real,es,https://twitter.com/i/web/status/1294272566601773056,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/F9H26G2X2q"
twitter-1294140006227783680,real,es,https://twitter.com/i/web/status/1294140006227783680,"Una forma efectiva para evitar el contagio del #COVID19 es el #LavadoDeManos frecuente; este debe durar por lo menos 20 segundos. Al no contar con agua y jabón, utiliza alcohol en gel para asearlas. pic.twitter.com/crj2AYdK4s"
twitter-1294128222188314624,real,es,https://twitter.com/i/web/status/1294128222188314624,"El lineamiento sobre #COVID19 en espacios públicos abiertos y cerrados está disponible para el público en general, te invitamos a consultarlo en esta reapertura de actividades económicas y laborales, en ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/xmrSITnJOT"
twitter-1294086733605359616,real,es,https://twitter.com/i/web/status/1294086733605359616,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 13 de agosto de 2020

➡️  https://bit.ly/33Whsho  pic.twitter.com/KGTK3mkosY"
twitter-1294081300261998592,real,es,https://twitter.com/i/web/status/1294081300261998592,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 13 de agosto de 2020

➡️  https://bit.ly/33Whsho  pic.twitter.com/Xn59Q6eyeR"
twitter-1294076271345926144,real,es,https://twitter.com/i/web/status/1294076271345926144,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/FZ3Rpo2ww7"
twitter-1294060347234504704,real,es,https://twitter.com/i/web/status/1294060347234504704,Conferencia de Prensa #COVID19 | 13 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cgR5OzF4TlFhWUFXa3JQUWJ8MXlOR2FCZEJtTlhKalZQ7SMJDBYKa2etOKIVJwq-V4aOZRp-35sjA_yXw94- …
twitter-1294053620829233153,real,es,https://twitter.com/i/web/status/1294053620829233153,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/L6MnOrRoha"
twitter-1294046071073714185,real,es,https://twitter.com/i/web/status/1294046071073714185,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/uTFgYiCDr9"
twitter-1294008323709206529,real,es,https://twitter.com/i/web/status/1294008323709206529,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/iTFC1YMM1x"
twitter-1293910179487133696,real,es,https://twitter.com/i/web/status/1293910179487133696,"Gracias al esfuerzo y entrega del #PersonalDeSalud, muchos #Pacientes se han recuperado de #COVID19. Conoce sus historias.

Para más información, consulta ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/8Shs2YgYAP"
twitter-1293909017534717958,real,es,https://twitter.com/i/web/status/1293909017534717958,"El desarrollo de la vacuna contra #COVID19 se lleva a cabo bajo una amplia visión de salud pública, ética y social. pic.twitter.com/Jtd3uEafWf"
twitter-1293907175048282116,real,es,https://twitter.com/i/web/status/1293907175048282116,"Durante la conferencia de prensa matutina, el secretario de Salud, Jorge Alcocer Varela, aseguró que en nuestro país existen las condiciones tecnológicas y de desarrollo científico para cumplir con el reto de contar con una vacuna contra #COVID19.  pic.twitter.com/RzOXTAKSyF"
twitter-1293722061395955712,real,es,https://twitter.com/i/web/status/1293722061395955712,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 12 de agosto de 2020

➡️  https://bit.ly/33QviSB  pic.twitter.com/13XJDFzShX"
twitter-1293715281483911168,real,es,https://twitter.com/i/web/status/1293715281483911168,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 12 de agosto de 2020

➡️  https://bit.ly/33QviSB  pic.twitter.com/QDrYQKbdW3"
twitter-1293697898715049985,real,es,https://twitter.com/i/web/status/1293697898715049985,Conferencia de Prensa #COVID19 | 12 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cgMnrTF4TlFhWUFXa3JQUWJ8MXJteFBZcnFnTHFLTgBwLmnSa1o_i0W-HQTA9ipUFXn_IhS2GDenO8B54Xim …
twitter-1293691232959397888,real,es,https://twitter.com/i/web/status/1293691232959397888,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/S809XmYvfb"
twitter-1293683686337056771,real,es,https://twitter.com/i/web/status/1293683686337056771,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/vgdTUr2gnr"
twitter-1293378128719618048,real,es,https://twitter.com/i/web/status/1293378128719618048,La #ReconversiónHospitalaria es una acción de #SaludPública que permite tener suficientes camas para la atención de pacientes con #COVID19. pic.twitter.com/dkH9PnC5LS
twitter-1293369026190680067,real,es,https://twitter.com/i/web/status/1293369026190680067,"Si tienes factores de riesgo de complicación por #COVID19 y presentas síntomas de la enfermedad, solicita atención médica de inmediato. pic.twitter.com/BuUXbRnz2A"
twitter-1293365273995743232,real,es,https://twitter.com/i/web/status/1293365273995743232,"En esta epidemia por #COVID19, la #MitigaciónComunitaria contribuye a reducir la velocidad de transmisión del virus SARS-CoV-2 y a no saturar los servicios de salud. pic.twitter.com/VmWYED1bbC"
twitter-1293358770416885760,real,es,https://twitter.com/i/web/status/1293358770416885760,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 11 de agosto de 2020

➡️  https://bit.ly/3kzUUZO  pic.twitter.com/dMwGJQwYfx"
twitter-1293354522086006786,real,es,https://twitter.com/i/web/status/1293354522086006786,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 11 de agosto de 2020

➡️  https://bit.ly/3kzUUZO  pic.twitter.com/F3JIO8badJ"
twitter-1293335803192467456,real,es,https://twitter.com/i/web/status/1293335803192467456,Conferencia de Prensa #COVID19 | 11 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cgHWczF4TlFhWUFXa3JQUWJ8MU93R1dMbmJZTm1KUfftkNX1Qdnu1PHoj-40gwpgX2_twYgypISiKry9jGad …
twitter-1293328845081378816,real,es,https://twitter.com/i/web/status/1293328845081378816,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/TYVj2M07T7"
twitter-1293321295363313664,real,es,https://twitter.com/i/web/status/1293321295363313664,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/xAav0AUFQc"
twitter-1293030972175388673,real,es,https://twitter.com/i/web/status/1293030972175388673,"Nuestro agradecimiento a todo el personal del @HGM_OD por su entrega, dedicación y compromiso, sobre todo durante la pandemia de #COVID19: Dra. Guadalupe Guerrero Avendaño, directora general. pic.twitter.com/ZVByliszrM"
twitter-1293023920602468355,real,es,https://twitter.com/i/web/status/1293023920602468355,La #CapacidadHospitalaria del @HGM_OD ha hecho posible que cuente con disponibilidad de camas desde el inicio de la pandemia por #COVID19. pic.twitter.com/RHSVIXvuni
twitter-1293020576580284416,real,es,https://twitter.com/i/web/status/1293020576580284416,"Parte de la fortaleza del @HGM_OD es su infraestructura: cuenta con mil 132 camas y 85 especialidades y subespecialidades, permitiéndole atender a pacientes #COVID19 sin descuidar a los que tienen otras enfermedades.  pic.twitter.com/wKnxRXSYLa"
twitter-1292993677065887746,real,es,https://twitter.com/i/web/status/1292993677065887746,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 10 de agosto de 2020

➡️  https://bit.ly/3kz0jAg  pic.twitter.com/3MRNSXvp3V"
twitter-1292990507665231873,real,es,https://twitter.com/i/web/status/1292990507665231873,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 10 de agosto de 2020

➡️  https://bit.ly/3kz0jAg  pic.twitter.com/nRGjYJW4Jo"
twitter-1292973114838487040,real,es,https://twitter.com/i/web/status/1292973114838487040,Conferencia de Prensa #COVID19 | 10 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cgCEqzF4TlFhWUFXa3JQUWJ8MVJER2xyWVZ5dlZ4TElXiPOE1GHLMmnnOX2QJdbpjibEhGZjpaM40z8zc50c …
twitter-1292966457232388096,real,es,https://twitter.com/i/web/status/1292966457232388096,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/hKAIRXvI5G"
twitter-1292958911494934529,real,es,https://twitter.com/i/web/status/1292958911494934529,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/DhZLfyhQhv"
twitter-1292931620245254145,real,es,https://twitter.com/i/web/status/1292931620245254145,"#ComunicadoSalud

Plan de reactivación de los programas de donación y trasplantes ante la epidemia por COVID-19
➡️  https://bit.ly/2DEqDZd  pic.twitter.com/QMzMh8Dtf5"
twitter-1292660295463206914,real,es,https://twitter.com/i/web/status/1292660295463206914,"Si tu hija o hijo #Adolescente ha presentado miedo, irritabilidad, ansiedad y tristeza de manera más notoria durante la pandemia de #COVID19, ayúdala o ayúdalo a reconocer sus emociones y transmítele seguridad y tranquilidad. pic.twitter.com/usaggtMiEI"
twitter-1292655424357965824,real,es,https://twitter.com/i/web/status/1292655424357965824,"Durante el confinamiento por la pandemia de #COVID19, las y los #Adolescentes son uno de los grupos más vulnerables a presentar desajustes conductuales y emocionales. pic.twitter.com/aZatXyk9GB"
twitter-1292632234785214464,real,es,https://twitter.com/i/web/status/1292632234785214464,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 9 de agosto de 2020

➡️  https://bit.ly/2PKiCnP  pic.twitter.com/JLuBzfhrPq"
twitter-1292629878827888647,real,es,https://twitter.com/i/web/status/1292629878827888647,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 9 de agosto de 2020

➡️  https://bit.ly/2PKiCnP  pic.twitter.com/3WGKVYMsEu"
twitter-1292610865804406784,real,es,https://twitter.com/i/web/status/1292610865804406784,Conferencia de Prensa #COVID19 | 9 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cf8zTDF4TlFhWUFXa3JQUWJ8MUx5R0JhT3FQVm9LTvtAZQT5-j-DUCT1phy_7X5b7wZItRBK0h-MsscX7b3D …
twitter-1292604070700687361,real,es,https://twitter.com/i/web/status/1292604070700687361,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/YWZvVgwjAf"
twitter-1292596519950888962,real,es,https://twitter.com/i/web/status/1292596519950888962,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/rAjrXKhQ4I"
twitter-1292273565744549888,real,es,https://twitter.com/i/web/status/1292273565744549888,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 8 de agosto de 2020

➡️  https://bit.ly/3gBr3hf  pic.twitter.com/3aCZqilb5s"
twitter-1292267681488330753,real,es,https://twitter.com/i/web/status/1292267681488330753,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 8 de agosto de 2020

➡️  https://bit.ly/3gBr3hf  pic.twitter.com/RwNoF1VYCN"
twitter-1292248382828765185,real,es,https://twitter.com/i/web/status/1292248382828765185,Conferencia de Prensa #COVID19 | 8 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cf3htTF4TlFhWUFXa3JQUWJ8MXZPR3drZUFPRXFHQjSugJ-K7GKxOlN6OswAhVFuxx-Pa1JyWhjAKS-2BzCv …
twitter-1292241681862078468,real,es,https://twitter.com/i/web/status/1292241681862078468,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/2YwxaPp2mm"
twitter-1292234133729574913,real,es,https://twitter.com/i/web/status/1292234133729574913,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/p5kmbwmASS"
twitter-1291930267234557956,real,es,https://twitter.com/i/web/status/1291930267234557956,"Recibimos donativo de 3 millones de dólares de #EEUU para fortalecer la capacidad de manejo de la epidemia de #COVID19, específicamente en estudios de seroprevalencia, comunicación de riesgo y atención a migrantes. pic.twitter.com/oqYvLZfGlW"
twitter-1291907799807647747,real,es,https://twitter.com/i/web/status/1291907799807647747,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 7 de agosto de 2020

➡️  https://bit.ly/2DweNQP  pic.twitter.com/wIZajzjaKO"
twitter-1291903658490245120,real,es,https://twitter.com/i/web/status/1291903658490245120,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 7 de agosto de 2020

➡️  https://bit.ly/2DweNQP  pic.twitter.com/wGnVh4NnUo"
twitter-1291886782531821568,real,es,https://twitter.com/i/web/status/1291886782531821568,Conferencia de Prensa #COVID19 | 7 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cfyQ8TF4TlFhWUFXa3JQUWJ8MXJteFBZYkRwVllLTv_QDxiGbZWsIQPUrxdEZdnQFyKVnovDbjQqK3BEMhch …
twitter-1291879293610409985,real,es,https://twitter.com/i/web/status/1291879293610409985,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/ikuFHhnGjW"
twitter-1291871744131657728,real,es,https://twitter.com/i/web/status/1291871744131657728,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/w2g7uUgUSO"
twitter-1291557926193238016,real,es,https://twitter.com/i/web/status/1291557926193238016,No hay evidencia científica de que a través de la #LecheMaterna se transmita la #COVID19. No dejes de alimentar a tu bebé durante el confinamiento. #SemanaMundialDeLactanciaMaterna pic.twitter.com/LFH2YYtRdn
twitter-1291548614620315650,real,es,https://twitter.com/i/web/status/1291548614620315650,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 6 de agosto de 2020

➡️  https://bit.ly/31pa0Zv  pic.twitter.com/L1tRGQzSIQ"
twitter-1291542903324643332,real,es,https://twitter.com/i/web/status/1291542903324643332,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 6 de agosto de 2020

➡️  https://bit.ly/31pa0Zv  pic.twitter.com/lCUbMVS21E"
twitter-1291523593822642176,real,es,https://twitter.com/i/web/status/1291523593822642176,Conferencia de Prensa #COVID19 | 6 de agosto de 2020 #GraciasPorCuidarnos https://www.pscp.tv/w/cfs-sjF4TlFhWUFXa3JQUWJ8MWRqeFhvRWpucFZKWis9PjDQX9dKK23IMHiqQJ3obx1eawyb8Rv2uGCzQu38 …
twitter-1291516906399121410,real,es,https://twitter.com/i/web/status/1291516906399121410,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/5Q4SnrYRGl"
twitter-1291513130904764417,real,es,https://twitter.com/i/web/status/1291513130904764417,"La epidemia de #COVID19 en México no ha terminado.

Si te cuidas tú, nos cuidamos todas y todos. 

Más información en ➡️  https://www.coronavirus.gob.mx/  pic.twitter.com/CHTR4k7XMV"
twitter-1291509360829575171,real,es,https://twitter.com/i/web/status/1291509360829575171,"#QuédateEnCasa y sigue la transmisión de la Conferencia de Prensa sobre #COVID19.

⏰ 19:00 hrs (horario CDMX)
📲 Facebook, Twitter, YouTube
🖥️  http://www.gob.mx/salud  pic.twitter.com/yzIyRnSIE7"
